province,return_period,factual_original,factual_bootstrap_median,factual_lower_95,factual_upper_95,factual_valid_bootstraps,counterfactual_original,counterfactual_bootstrap_median,counterfactual_lower_95,counterfactual_upper_95,counterfactual_valid_bootstraps
Chongqing Municipality,71.93733101230643,-1.383917457711971,-1.3777925138402558,-1.4832774691259536,-1.2729257717168803,1000,-1.2615964812167482,-1.2599776278415133,-1.3645812689014796,-1.1612759965254689,1000
Chongqing Municipality,73.61537909823818,-1.3894798179823236,-1.3833804210242215,-1.4897069497912006,-1.277944475922428,1000,-1.2665931043785015,-1.2651033743937576,-1.3696155560945542,-1.16570146627015,1000
Chongqing Municipality,75.33257021796157,-1.395026276492576,-1.388811220765028,-1.4961213564543299,-1.2825705600019097,1000,-1.2715731325389512,-1.269943709878564,-1.3745579048656347,-1.1701107272822822,1000
Chongqing Municipality,77.08981744250684,-1.400556969154205,-1.394278199569766,-1.5024581470880551,-1.287339773034969,1000,-1.2765367165072832,-1.2746290062505126,-1.3802517035631696,-1.1745135946203549,1000
Chongqing Municipality,78.88805514167998,-1.406072029976705,-1.3995862970568922,-1.5088999882431224,-1.2921034029438636,1000,-1.2814840048974665,-1.2796311898764938,-1.386256165448334,-1.1789172353560984,1000
Chongqing Municipality,80.7282394808894,-1.4115715911043454,-1.4050609101574287,-1.5152843026585492,-1.2964091388644905,1000,-1.2864151441718623,-1.2845558093052447,-1.3922459525997648,-1.1836517445791974,1000
Chongqing Municipality,82.61134892956177,-1.4170557828520243,-1.4103598680298677,-1.5216443432412725,-1.3008854874617823,1000,-1.2913302786837686,-1.2894460441342692,-1.3982211821746895,-1.1886270382392516,1000
Chongqing Municipality,84.53838478141695,-1.4225247337402542,-1.415573593292208,-1.5278638098134405,-1.3053477054113636,1000,-1.296229550718873,-1.294226668544117,-1.4041819697682925,-1.1923643014238743,1000
Chongqing Municipality,86.51037168687985,-1.427978570529291,-1.4208828158252205,-1.5337470710931234,-1.3095621700500628,1000,-1.3011131005357017,-1.2991464721264583,-1.41012842944277,-1.1963174289128775,1000
Chongqing Municipality,88.52835819791093,-1.4334174182524326,-1.426352576174466,-1.5399610109956676,-1.3137610956727637,1000,-1.305981066405056,-1.303933825595967,-1.416060673755691,-1.2006277561233465,1000
Chongqing Municipality,90.59341732554617,-1.4388414002485277,-1.431533038373563,-1.546160600411565,-1.3179446273494198,1000,-1.3108335846484833,-1.3086330967012758,-1.4219226974320296,-1.2049955752089876,1000
Chongqing Municipality,92.70664711044245,-1.4442506381936973,-1.436921121343419,-1.552345949744046,-1.322118061697295,1000,-1.3156707896758129,-1.3134266736525455,-1.4275793681977598,-1.2095885809007687,1000
Chongqing Municipality,94.86917120673141,-1.4496452521322996,-1.442173114329631,-1.5585171679718872,-1.3271632814357486,1000,-1.3204928140217698,-1.3180743855018684,-1.4331989725029306,-1.2141667956625277,1000
Chongqing Municipality,97.08213947949301,-1.4550253605071697,-1.4473019057089682,-1.5646743626751047,-1.3323048213307325,1000,-1.3252997883817117,-1.3228622218313506,-1.43844861512491,-1.2187303482736107,1000
Chongqing Municipality,99.34672861616605,-1.4603910801891364,-1.452840138017201,-1.5708150939369432,-1.3367417300380207,1000,-1.3300918416465013,-1.3273368653777537,-1.4433256571871533,-1.223279365722072,1000
Chongqing Municipality,101.66414275222037,-1.4657425265058568,-1.4582938208777687,-1.5769369073097232,-1.3408899224342332,1000,-1.3348691009365483,-1.3318517980984628,-1.4488941254043264,-1.2278139732386426,1000
Chongqing Municipality,104.03561411142427,-1.4710798132699676,-1.46356743755465,-1.5830449951436496,-1.3452442699998375,1000,-1.3396316916350315,-1.336446200027598,-1.4541100195591807,-1.2323342943298894,1000
Chongqing Municipality,106.46240366104679,-1.4764030528065895,-1.468707848110578,-1.5891394598818578,-1.3499088399723762,1000,-1.3443797374203452,-1.3410225552787076,-1.4595041269202103,-1.2368404508105846,1000
Chongqing Municipality,108.9458017823442,-1.4817123559801986,-1.474036807332373,-1.5952204026852448,-1.3544127142726674,1000,-1.3491133602977725,-1.3455570800958796,-1.4652203213715287,-1.2404790325437114,1000
Chongqing Municipality,111.48712895668554,-1.4870078322208704,-1.479371877204398,-1.6012879234549164,-1.3589705478877199,1000,-1.3538326806304148,-1.3503363392696062,-1.4709228392568114,-1.2439909557227151,1000
Chongqing Municipality,114.08773646768408,-1.492289589549932,-1.4846557905033737,-1.6073458828278802,-1.3635145197123206,1000,-1.3585378171694065,-1.3551627332764777,-1.4763808982269815,-1.2474884810428368,1000
